 1/2017	 13/01/2017	 14/02/2017	 Vereador	 	»»CLAIMAR CESAR DE CONTO 	Aprovada	 O(s) Signatário(s) da presente, Vereador (es) com assento Neste Legislativo, nos termos do Art. 124-A do regimento interno, solicita(m) a Vossa Excelência que submeta esta ao Plenário, e se aprovada, se envie MOÇÃO DE APELO, ao Excelentíssimo Senhor RICARDO JOSÉ MAGALHÃES BARROS - MINISTRO DA SAÚDE. Considerando que a área de urgência e emergência constitui-se em um importante componente de assistência a saúde, solicitamos a doação de uma ambulância para o município de CHAPECÓ-SC, a mesma será utilizada no SAMU (Serviço Atendimento Móvel de Urgência). O Estado do Rio De Janeiro devolveu ao Ministério da Saúde as ambulâncias utilizadas durante a realização das Olimpíadas Rio 2016, caberá a Coordenação Nacional de Urgência e Emergência a responsabilidade da destinação dos veículos. Chapecó possui mais de 200 mil habitantes e conta com duas USB´s (Unidade Suporte Básico), as mesma foram doadas ao município no ano de 2012 e possuem quilometragem elevada e frequentemente precisam ser desativadas por problemas mecânicos. Desta forma, se faz presente a MOÇÃO DE APELO, para que seja feita a doação para SUBSTITUIR uma das ambulância, com o objetivo de garantir a prestação deste serviço, que é essencial e decisivo quando se trata da vida das pessoas. Diante disso, solicito o apoio dos nobres vereadores para aprovação da presente moção. 
 156/2018	 29/05/2018	 04/06/2018	 Vereador	 	»»CLEBER CECCON 	Aprovada 	
 157/2018	 04/06/2018	 Vereador	 	»»NEURI LUIZ MANTELLI 	Entrada	 na Ordem do Dia 	
 158/2018	 07/06/2018	 08/06/2018	 Vereador	 	»»DIEGO FERNANDO ALVES 	Aprovada	 O(s) Signatário(s) da presente, Vereador(es) com assento Neste Legislativo, nos termos do Art. 124-A do Regimento Interno, solicita(m) a Vossa Excelência que Submeta este ao Plenário, e se aprovada, seja enviada MOÇÃO DE APELO ao Excelentíssimo Senhor EDUARDO PINHO MOREIRA Governador do estado de Santa Catarina, devido ao aumento da taxa do licenciamento, que altera os valores da tabela do Detran. A presente Moção de apelo, vem demonstrar ao Governo Estadual o total descontentamento do cidadão Catarinense com a medida adotada pelo Governo, a Lei n° 17.430 aprovada 28/12/2017, que entrou em vigor no dia 28/03/2018, assinada pelo então Governador Excelentíssimo Sr. João Raimundo Colombo, que alterou a taxa do licenciamento saltando do valor de R$79,25, para R$114,40, ou seja, um aumento de mais R$35,00 que foi justificado pelo governo de que os valores estavam congelados a muito tempo. Visto que todos os documentos que foram pagos com a taxa antiga (R$79,25) nos meses de janeiro, fevereiro e março não eram retirados sem o pagamento do acréscimo de R$35,15. Portanto faço APELO para as autoridades competentes, que gerou transtorno para população que já havia pago o licenciamento e não tinha retirado nos meses anteriores, pois ao ir retirar seu licenciamento anual após o aumento, foi gerado uma taxa complementar que impossibilitava a retirada do mesmo, deixando a população revoltada, devido a necessidade de pagamento de uma taxa, sem prévio aviso. Ante o exposto, peço também o apoio aos Nobres Pares, para aprovação desta Proposição. 
 159/2018	 07/06/2018	 19/06/2018	 Vereador	 	»»ASTRIT MARIA SAVARIS TOZZO 	Aprovada 	
 160/2018	 07/06/2018	 19/06/2018	 Vereador	 	»»ASTRIT MARIA SAVARIS TOZZO 	Aprovada	 O(s) Signatário(s) da presente, Vereador(es) com assento Neste Legislativo, nos termos do Art. 124-A do Regimento Interno, solicita(m) que Vossa Excelência submeta ao Plenário desta Casa, e se aprovada, se envie MOÇÃO DE APELO, ao Excelentíssimo Senhor EDUARDO PINHO MOREIRA – Governador do Estado de Santa Catarina, ao Excelentíssimo Senhor PAULO ELI– Secretário da Fazenda de Santa Catarina e ao Excelentíssimo Senhor SÉRGIO GALLI – Secretário-Executivo de Desenvolvimento Regional de Chapecó, para a Cessão do Imóvel 1ª Vara do Trabalho de Chapecó TRT-12, para uso da Polícia Civil. Frente a proximidade da conclusão das obras do novo prédio do tribunal Regional do Trabalho da 12ª Região de Chapecó, prevista para agosto de 2018, considerando que atualmente Chapecó conta com 08 (oito) unidades da Polícia Civil, sendo elas: DIFRON, SAER/Fron, 12ªDRP, 1ªDPCo, 2ªDPCo, 3ªDPCo, DIC e DPCAMI, que destas, a 1ªDPCo é instalada em imóvel locado e custeado pelo FUMPC, a 2ªDPCo, 3ªDPCo e DPCAMI são mantidas em imóveis locados custeados pela Prefeitura Municipal de Chapecó num custo mensal é de aproximadamente R$ 22 mil de aluguéis. Considerando que há imóvel de propriedade do Estado disponível neste Município, sendo desocupado pela 1ª Vara do trabalho de Chapecó do TRT-12 e que o imóvel apresenta excelente tamanho e localização para instalação de unidades da Polícia Civil abrigando 1ªDPCo, 2ªDPCo, 3ªDPCo e DPCAMI. Considerando a atual conjuntura financeira deficitária do Estado e do Município de Chapecó, e a necessidade de se economizar os valores direcionados aos aluguéis, e o princípio da economicidade no art. 70 da Constituição Federal, solicitamos a cessão do imóvel de propriedade do Estado e Santa Catarina situado à rua Jorge Lacerda, nº 73, Centro, Chapecó/SC, atualmente sendo desocupado pela 1ª Vara do Trabalho de Chapecó do TRT-12, para uso da Polícia Civil no Município de Chapecó, onde abrigará 4 unidades Policiais. Ante o exposto, conclui-se que o tema acima justificado é de extrema pertinência, em razão disso, se faz a presente MOÇÃO DE APELO, e ainda, solicito ao Senhor Presidente, Senhores Vereadores a aprovação da proposição, por parte dos nobres vereadores desta Egrégia Casa. 
 161/2018	 12/06/2018	 19/06/2018	 Vereador	 	»»CLEBER CECCON 	Aprovada 	
 162/2018	 14/06/2018	 19/06/2018	 Vereador	 	»»ITAMAR ANTONIO AGNOLETTO 	Aprovada	 O(s) Signatário(s) da presente, Vereador(es) com assento neste Legislativo, nos termos do Art.124-A do regimento interno, solicita(m a Vossa Excelência submeta esta ao Plenário, e se aprovada, se envie MOÇÃO DE REPÚDIO, ao Governo MICHEL TEMER e Ministro da Fazenda EDUARDO GUARDIA em relação a Medida Provisória 841, que cria o Sistema Único de Segurança Pública (SUSP) e transfere parte dos recursos das loterias esportivas para a segurança pública. A medida provisória coloca em risco o esporte brasileiro e ameaça o fim das competições no país. Além do esporte, a cultura também será prejudicada. É necessário ter sensibilidade e entender o quanto o esporte e a cultura podem mudar positivamente a vida do cidadão, principalmente crianças e adolescentes, que muitas vezes são retiradas de situação de vulnerabilidade social e isso tem impacto na sociedade com um todo. Em todo o mundo o Esporte é um poderoso instrumento de prevenção à criminalidade. Não menosprezando a pasta da Segurança, que é importante, necessária e urgente. Mas é um retrocesso remanejar recursos, sabendo que não será resolvido o problema de segurança no país e sim aumentará o problema. Em apoio a todas as entidades esportivas, encaminho esta moção de repúdio. Termos em que pede deferimento. 
 163/2018	 15/06/2018	 19/06/2018	 Vereador	 	»»DIEGO FERNANDO ALVES 	Aprovada 	
 164/2018	 19/06/2018	 06/08/2018	 Vereador	 	»»MARCILEI ANDREA P. VIGNATTI 	Retirada	 O(s) Signatário(s) da presente, Vereador(es) com assento Neste Legislativo, nos termos do Art. 124-A do Regimento Interno, solicita(m) que Vossa Excelência submeta ao Plenário desta Casa, e se aprovada, se envie MOÇÃO DE APELO, ao Excelentíssimo Senhor LUCIANO JOSÉ BULIGON – Prefeito Municipal de Chapecó, para que faça a intermediação com as empresas do transporte coletivo de Chapecó, solicitando a redução da tarifa do ônibus para a população, em função da redução do valor do óleo diesel a partir Medida Provisória n° 838, de 2018 (Subvenção econômica para óleo diesel). Considerando que o transporte público é uma concessão pública. Considerando que 60 mil pessoas utilizam o transporte coletivo em Chapecó diariamente e são diretamente afetadas pelo valor cobrado atualmente (R$ 3,25). Considerando a ausência de edital para nova licitação, que poderia abrir espaço para a diversificação de empresas, melhoria do serviço e redução da tarifa por concorrência. Sendo que o prazo de concessão das empresas findou em 2010 e o edital está parado desde abril de 2016, quando foi cancelado para o lançamento de outro, que ainda não aconteceu. Considerando a Medida Provisória n° 838, de 2018 que concedeu subvenção econômica para óleo diesel, após a greve dos caminhoneiros, que provocou a queda de R$ 0,46 no preço do combustível direto das refinarias e que, de acordo com balanço da Agência Nacional do Petróleo, Gás Natural e Biocombustíveis (ANP), causou uma queda no valor nas bombas de, em média R$ 0,34, representando 9% de queda no valor após a greve dos caminhoneiros. Diante desse cenário, solicitamos que seja intermediada a redução da tarifa, repassando aos consumidores o reajuste do valor do combustível. Termos que pede deferimento. 
 165/2018	 20/06/2018	 06/08/2018	 Vereador	 	»»ADERBAL ANTONIO P. DA SILVA 	Retirada	 O(s) Signatário(s) da presente, Vereador(es) com assento neste Legislativo, nos termos do Art. 124-A, do Regimento Interno, solicita(m) que Vossa Excelência que submeta esta ao Plenário, e se aprovada, se envie MOÇÃO DE APELO ao Senhor SÉRGIO GALLI, Secretário da ADR (Agência de Desenvolvimento Regional), para que, se possível, seja feita uma rótula na entrada da EEB Professora Lourdes Ângela Sarturi Lago, pela Rua Caramuru, bairro Bela Vista, visando o melhoramento do fluxo de carros que deixam os estudantes na escola, e também, uma placa de identificação na Rua Delfim Moreira, esquina com a Rua Caramuru, sinalizando a existência da mesma. 
 166/2018	 20/06/2018	 07/08/2018	 Vereador	 	»»ASTRIT MARIA SAVARIS TOZZO 	Aprovada 	
 167/2018	 21/06/2018	 22/06/2018	 Vereador	 	»»ADÃO VALCIR TEODORO 	Aprovada	 O(s) Signatário (s) da presente, Vereador(es) com assento Neste Legislativo, nos termos do Art. 124 – A, do Regimento Interno, solicita (m) a Vossa Excelência Submeta este Plenário, e se aprovada, se envie MOÇÃO DE APELO ao Excelentíssimo Senhor LUCIANO BULIGON – Prefeito Municipal, para que seja encaminhado a essa casa legislativa Projeto de Lei determinando aos proprietários de lotes urbanos baldios, que efetuem o plantio de grama ornamental de porte baixo nos mesmos. Tal obrigatoriedade em forma de lei, além de contribuir para o embelezamento de muitas ruas no centro enos bairros, manterá a população protegida da infestação de ratos, cobras, mosquitos (especialmente os transmissores da dengue e outras doenças) e demais insetos indesejáveis e nocivos a saúde. Fato que certamente promoverá melhor qualidade de vida aos moradores do entorno destes lotes e cidadãos em geral. 
 168/2018	 21/06/2018	 22/06/2018	 Vereador	 	»»ELIAS FERNANDO MARTINS DOS SANTOS 	Aprovada	 O(s) Signatário(s) da presente, Vereador(es) com assento Neste Legislativo, nos termos do Art. 124-A do Regimento Interno, solicita(m) que Vossa Excelência submeta ao Plenário desta Casa, e se aprovada, se envie MOÇÃO DE APELO ao Prefeito Municipal de Chapecó, LUCIANO JOSÉ BULIGON. O Hospital da Criança Augusta Muller Bonner é referência em Chapecó e região para atendimento de crianças, e é mantido por meio de convênio com a sua mantenedora, a Associação Hospitalar Lenoir Vargas Ferreira (Hospital Regional do Oeste), por meio de convênio no qual o Município de Chapecó obriga-se a repassar verbas públicas (sejam próprias, sejam de transferências da União ou estadual), para fins de manutenção de suas atividades. O Convênio n. 138/2011 inicialmente firmado previu a destinação de 4 milhões de reais apenas para o ano de 2011. Posteriormente, no ano de 2016, em atendimento ao Requerimento 174/2016, a Direção do Hospital da Criança informou que, a despeito de ter ocorrido repasse de mais de R$ 5.000.000,00 (cinco milhões de reais), o Hospital estava com déficit de quase meio milhão de reais. No corrente ano, porém, adentrou a esta casa a o Projeto de Lei de Diretrizes Orçamentárias – LDO, que previu apenas R$ 
 169/2018	 21/06/2018	 06/08/2018	 Vereador	 	»»ADERBAL ANTONIO P. DA SILVA 	Aprovada	 O(s) Signatário(s) da presente, Vereador(es) com assento neste Legislativo, nos termos do Art. 124-A, do Regimento Interno, solicita(m) que Vossa Excelência que submeta esta ao Plenário, e se aprovada, se envie MOÇÃO DE APELO ao Senhor LUCIANO JOSÉ BULIGON - Prefeito Municipal de Chapecó, para que se possível, seja feito asfaltamento e uma rótula na entrada da EEB Professora Lourdes Ângela Sarturi Lago, pela Rua Caramuru, bairro Bela Vista, visando o melhoramento do fluxo de carros que deixam os estudantes na escola, e também, uma placa de identificação na Rua Delfim Moreira, esquina com a Rua Caramuru, sinalizando a existência da mesma. 
 170/2018	 25/06/2018	 06/08/2018	 Vereador	 	»»ELIAS FERNANDO MARTINS DOS SANTOS 	Aprovada	 O(s) Signatário(s) da presente, Vereador(es) com assento Neste Legislativo, nos termos do Art. 124-A do Regimento Interno, solicita(m) que Vossa Excelência submeta ao Plenário desta Casa, e se aprovada, se envie MOÇÃO DE APELO ao Prefeito Municipal de Chapecó, LUCIANO JOSÉ BULIGON. O Bairro Efapi possui como vias principais, que o cortam no sentido leste/oeste, as Avenidas Atílio Fontana e Ernesto José de Marco. Contudo, no sentido Norte/Sul, que ligue ambas as extremidas do bairro, uma única Rua é referência, que é a Rua Cunha Porã. A existência de uma única via principal e transversal que corta o bairro Efapi - que aliás é mais populoso que muitas cidades do Estado de Santa Catarina – acaba prejudicando o trânsito, especiamente em horários de pico. E o constante congestionamento é alvo de reclamações diárias da população. São por essas razões que se faz a presente MOÇÃO DE APELO, para que sejam tomadas as medidas possíveis para se providenciar estudos acerca da possibilidade de melhor mobilidade do Bairro, quem sabe providenciando novas vias principais que escoem de uma maneira melhor o trânsito, considerando não haver previsão específica no Plano de Mobilidade Urbana, mas que seja com ele compatível, solicitando, com o máximo respeito, depois de ouvido os Nobres Vereadores em Plenário, seja votada favorável. 
 171/2018	 12/07/2018	 06/08/2018	 Vereador	 	»»JOSE CELIO PORTELA 	Aprovada	 O(s) Signatário(s) da presente, Vereador(es) com assento Neste Legislativo, nos termos do Art. 124-A do Regimento Interno, solicita(m) que Vossa Excelência submeta ao Plenário desta Casa, e se aprovada, se envie MOÇÃO DE PARABENIZAÇÃO a cooperativa AURORA ALIMENTOS, pela premiação TOP OF MIND, da categoria cooperativa de alimentos, recebido pelo seu Vice Presidente Neivor Canton na sede da FIESC, reconhecendo a empresa como o nome mais lembrado pelos catarinenses no seu setor, em pesquisa realizada pelo instituto Mapa. 
 172/2018	 18/07/2018	 07/08/2018	 Vereador	 	»»ASTRIT MARIA SAVARIS TOZZO 	Retirada	 O(s) Signatário(s) da presente, Vereador(es) com assento Neste Legislativo, nos termos do Art. 124-A do Regimento Interno, solicita(m) a Vossa Excelência submeta esta ao Plenário, e se aprovada, seja enviada MOÇÃO DE RECONHECIMENTO ao comandante Tenente Coronel Hilton de Souza Zeferino do 6º Batalhão de Bombeiro Militar de Chapecó e a equipe formada pelos Bombeiros militares senhores, Anderson da Silva Gheller – cabo, Alberto Dal Piva Neto – cabo, Eduardo Júnior Zini – soldado, Gabriel Augusto Pinheiro – soldado, Marcos Júnior Catani – Bombeiro comunitário e Alcione Aníbal Mecca – Enfermeiro, pelo 3º lugar na Classificação geral do Desafio Nacional de Salvamento e Trauma que foi realizado em Curitiba na semana de 08 à 14 de julho, deste ano. O Batalhão esteve representado com seis profissionais nas provas da categoria Salvamento Veicular – provas Standard e Complexa – Trauma em duas categorias e subiu no pódio do Desafio Nacional de Salvamento e Trauma, realizado em Curitiba na semana de 08 à 14 de julho. A presente Moção de Reconhecimento, visa valorizar o belíssimo trabalho que esta equipe desenvolveu durante o Desafio e que mostraram profissionalismo, competências e trazem orgulho para nós Chapecoenses. Nossos parabéns, e, com intuito de fazer uma singela mas justa homenagem a estes profissionais, peço apoio dos Nobres Vereadores para aprovação da presente proposição. 
 173/2018	 20/07/2018	 23/07/2018	 Vereador	 	»»DIEGO FERNANDO ALVES 	Aprovada 	
 174/2018	 01/08/2018	 06/08/2018	 Vereador	 	»»CLEITON MARCIO FOSSÁ 	Aprovada	 O(s) Signatário(s) da presente, Vereador(es) com assento Neste Legislativo, nos termos do Art. 124-A do Regimento Interno, solicita(m) que Vossa Excelência submeta ao Plenário desta Casa, e se aprovada, se envie MOÇÃO DE APELO ao Governador do Estado de Santa Catarina, Eduardo Pinho Moreira. Atualmente, cerca de 300 aprovados no último concurso de bombeiros aguardam a convocação do Governo do Estado. Por outro lado, a Corporação, especialmente na região Oeste, está com efetivo defasado, sendo necessária a chamada de novos soldados o mais breve possível. Conforme a Lei Complementar 582/2012, a Corporação poderia ter até 3.816 pessoas, mas atualmente conta somente com 
 175/2018	 01/08/2018	 07/08/2018	 Vereador	 	»»CLEITON MARCIO FOSSÁ ADÃO VALCIR TEODORO ADERBAL ANTONIO P. DA SILVA ARESTIDE FIDELIS ASTRIT MARIA SAVARIS TOZZO CLAIMAR CESAR DE CONTO CLEBER CECCON DELVINO DALL ROSA DERLI MAIER DIEGO FERNANDO ALVES EDERSON ROGERIO ANTONINI ILDO ADÃO ANTONINI ITAMAR ANTONIO AGNOLETTO JEAN CARLO SCHAEDLER JOÃO LUIS SIQUEIRA JOÃO MARIA MARQUES ROSA JOSE CELIO PORTELA MARCILEI ANDREA P. VIGNATTI ORIDES ANTUNES ROBERTO CARLOS N. DOS SANTOS VALDEMIR ANTONIO STOBE 	Aprovada 	
 176/2018	 02/08/2018	 10/08/2018	 Vereador	 	»»JOSE CELIO PORTELA 	Retirada	 O(s) Signatário(s) da presente, Vereador(es) com assento Neste Legislativo, nos termos do Art. 124-A do Regimento Interno, solicita(m) que Vossa Excelência submeta ao Plenário desta Casa, e se aprovada, se envie MOÇÃO DE PARABENIZAÇÃO a GUSTAVO CIMA CARBONERA, Presidente da JCI Chapecó, ALINE REGINA HANAUER e BRUNA PELLEGRINI Vice Presidentes da JCI Chapecó, JEFERSON PORTELA coordenador do Rango Beer 2018 e ANA PAULA LEMES Coordenadora do Oratória nas Escolas, as ações desenvolvidas pela entidade através de seus membros e coordenadores é de grande impacto social no município, visando formar lideres e integrar a sociedade civil. 
 177/2018	 02/08/2018	 07/08/2018	 Vereador	 	»»CLAIMAR CESAR DE CONTO 	Aprovada	 O(s) Signatário(s) da presente, Vereador(es) com assento Neste Legislativo, nos termos do Art. 124-A do Regimento Interno, solicita(m) que Vossa Excelência submeta ao Plenário desta Casa, e se aprovada, se envie MOÇÃO DE APELO ao Prefeito do Município de Chapecó, LUCIANO JOSÉ BULIGON. Para que a Prefeitura Municipal, através da Secretaria de Saúde, disponibilize profissionais de saúde para realizar visita domiciliar a mãe e seu bebê em seus primeiros dias de vida, com o objetivo de orientar e motivar o aleitamento materno. Peço apoio dos Nobres Vereadores para aprovação da presente proposição. 
 178/2018	 03/08/2018	 06/08/2018	 Vereador	 	»»CLEBER CECCON 	Rejeitada 	
 179/2018	 03/08/2018	 03/08/2018	 Vereador	 	»»JOÃO MARIA MARQUES ROSA 	Retirada	 O(s) Signatário (s) da presente, Vereador(es) com assento Neste Legislativo, nos termos do Art. 124 – A, do Regimento Interno, solicita (m) a Vossa Excelência Submeta este Plenário, e se aprovada, MOÇÃO DE PARABENIZAÇÃO, se envie ao Ministério de Louvor Rio de Vida da Igreja Evangélica Assembléia de Deus (Três Estrelas), ao Senhor José ZezuínoPastor Presidente, ao Senhor Isair Amorin- Pastor Vice-Presidente, ao Senhor Ozeias Lourenço de Assis Filho- Maestro, e aos Componentes, Márcia Lima de Assis, Maéli Julia Torres de Almeida, Juliana Sabadini, Kaliti Flores Bertollo de Souza, Leomar Pereira dos Santos, Eduardo André Pereira, Eduardo de Moura Gosch, Patrick Comandolli. Esta moção, tem por objetivo parabenizar, reconhecer e agradecer a este fantástico coral, que não se limita apenas dar voz aos seus hinos, mas principalmente dar vida às palavras que se traduzem em verdadeiras orações de louvor e adoração à Deus. Seus integrantes cantam com a alma e quem canta louvando ao senhor, como dizia Santo Augustinho: É próprio de quem ama! 
 180/2018	 02/08/2018	 10/08/2018	 Vereador	 	»»JOSE CELIO PORTELA 	Aprovada	 O(s) Signatário(s) da presente, Vereador(es) com assento Neste Legislativo, nos termos do Art. 124-A do Regimento Interno, solicita(m) que Vossa Excelência submeta ao Plenário desta Casa, e se aprovada, se envie MOÇÃO DE PARABENIZAÇÃO a GUSTAVO CIMA CARBONERA, Presidente da JCI Chapecó, ALINE REGINA HANAUER e BRUNA PELLEGRINI Vice Presidentes da JCI Chapecó, pelo excelente trabalho que veem desenvolvendo a frente da entidade o Sr. JEFERSON PORTELA coordenador do Rango Beer 2018 pelo sucesso do evento, a Sra. ANA PAULA LEMES Coordenadora da Oratória nas Escolas pelo desenvolvimento proporcionado com o projeto e a Sra. DANIELE BALESTRO Coordenadora do projeto Abuse do diálogo pela contribuição do projeto para a sociedade. As ações desenvolvidas pela entidade através de seus projetos, proporcionam um crescimento pessoal e social daqueles que participam, formando líderes e contribuindo com a Sociedade Chapecoense. 
 181/2018	 02/08/2018	 08/08/2018	 Vereador	 	»»DIEGO FERNANDO ALVES 	Aprovada	 O(s) Signatário(s) da presente, Vereador(es) com assento Neste Legislativo, nos termos do Art. 124-A do Regimento Interno, solicita(m) a Vossa Excelência Submeta este Plenário, e se aprovada, seja enviada MOÇÃO DE APELO ao Excelentíssimo Senhor LUCIANO JOSÉ BULIGON - Prefeito de Chapecó e ao Excelentíssima Senhora SANDRA MARIA GALERA – Secretária de Educação de Chapecó, para que em conjunto viabilizem a implantação de um projetor multimídia (data show) em todas as salas das Escolas Públicas Municipais. A presente Moção de Apelo, é de extrema e fundamental importância, vindo ao encontro dos interesses da população, levando em consideração que os professores teriam mais materiais alternativos de trabalho, sendo apenas benéfico aos alunos, pois auxiliaria muito na aprendizagem, economizando tempo e tornando o trabalho mais produtivo. Visto que hoje as escolas municipais disponibilizam apenas alguns projetores multimídia e que os professores muitas vezes por este motivo não conseguem passar o conteúdo desejado aos alunos, pois tem de ser agendado com antecedência para a disponibilização, dificultando o trabalho dos profissionais, que poderiam trabalhar com slides, vídeos e imagens auxiliando no ensino, testemunhando que já recebi essa demanda de vários professores e alunos. Ante o exposto venho através desta Moção pedir Apelo ao Poder Executivo e à Secretaria de Educação de Chapecó para que possamos em conjunto levar até as escolas do município este equipamento que facilitará e beneficiará o aprendizado escolar, visto que é necessário tal investimento na educação de nossos estudantes. Peço também o apoio aos Nobres Pares, para aprovação desta Proposição. 
 182/2018	 02/08/2018	 07/08/2018	 Vereador	 	»»DIEGO FERNANDO ALVES 	Aprovada 	
 183/2018	 02/08/2018	 07/08/2018	 Vereador	 	»»DIEGO FERNANDO ALVES 	Aprovada	 O(s) Signatário(s) da presente, Vereador(es) com assento Neste Legislativo, nos termos do Art. 124-A do Regimento Interno, solicita(m) a Vossa Excelência submeta esta ao Plenário, e se aprovada, seja enviada MOÇÃO DE PARABENIZAÇÃO ao GRUPO DE VOLUNTÁRIOS DA IGREJA HB DE CHAPECÓ. A presente MOÇÃO DE PARABENIZAÇÃO visa reconhecer o belíssimo trabalho desenvolvido pelo GRUPO DE VOLUNTÁRIOS DA IGREJA HB DE CHAPECÓ, que realiza trabalho voluntário em prol das pessoas necessitadas, o trabalho ocorre através de famílias voluntárias que doam tempo, dinheiro e carinho para que carentes sejam atendidos, toda noite o grupo vai para locais onde se encontram essas pessoas em situação de maior vulnerabilidade com suprimentos básicos e fundamentais, sendo alimentação, roupas, calçados e até mesmo atendimentos emergenciais, o serviço é prestado na Rodoviária, em frente ao INSS, na escadaria da galeria Itajoara e na Avenida Fernando Machado, próximo à esquina com a São Pedro. Portanto faz-se justa esta Moção de Parabenização, pelo tamanho empenho de estarem realizando esta ação, que procura mostrar na prática o que pode ser feito para melhorar a vida das pessoas e uma sociedade mais humanitária. Ante o exposto, solicito apoio aos Nobres Pares, para a aprovação desta Proposição. 
 184/2018	 06/08/2018	 08/08/2018	 Vereador	 	»»CLEITON MARCIO FOSSÁ 	Aprovada	 O(s) Signatário(s) da presente, Vereador(es) com assento Neste Legislativo, nos termos do Art. 124-A do Regimento Interno, solicita(m) que Vossa Excelência submeta ao Plenário desta Casa, e se aprovada, se envie MOÇÃO DE APELO ao Excelentíssimo Senhor Presidente da República, MICHEL MIGUEL ELIAS TEMER LULIA. Após publicação oficial do Conselho Superior da Capes - Coordenação de Aperfeiçoamento de Pessoal de Nível Superior -, que é uma das principais entidades que fomenta a pesquisa no Brasil, tornou-se notória a preocupação de que a entidade sofra um corte de quase R$ 580 milhões no orçamento do ano de 2019. O corte pode afetar estudantes de cursos de graduação, mestrado, doutorado e pós-graduação. Se confirmada essa realidade, a Coordenação de Aperfeiçoamento de Pessoal de Nível Superior (Capes) perderia 15% do seu orçamento, em comparação a 2018, que foi de R$ 3,98 bilhões. Um corte orçamentário dessa magnitude certamente se configura em uma grande perda para as pesquisas nacionais em diversas áreas, além do impacto na pós-graduação, formação dos profissionais da Educação Básica, e na cooperação internacional. Se a diminuição de repasses for mesmo confirmada, a Capes poderá suspender o pagamento das bolsas de estudo de mais de 443 mil estudantes e cientistas a partir de agosto de 2019. Recursos para educação não podem ser considerados gastos, mas sim investimentos que necessitam de constante ampliação, visto que a educação, pesquisa e tecnologia são fundamentais para o desenvolvimento de toda a sociedade. Desta forma, se faz a presente MOÇÃO DE APELO, depois de ouvido os Nobres Vereadores em Plenário, solicitando ao Senhor Presidente da República a tomada de todas as medidas possíveis para que se evite o supracitado corte, conforme mencionado. 
 185/2018	 06/08/2018	 07/08/2018	 Vereador	 	»»JOÃO MARIA MARQUES ROSA 	Aprovada 	
 186/2018	 06/08/2018	 19/12/2018	 Vereador	 	»»CLEBER CECCON 	Retirada 	
 187/2018	 06/08/2018	 08/08/2018	 Vereador	 	»»CLEBER CECCON 	Aprovada 	
 188/2018	 07/08/2018	 09/08/2018	 Vereador	 	»»JEAN CARLO SCHAEDLER 	Aprovada	 O(s) Signatário(s) da presente, Vereador(es) com assento Neste Legislativo, nos termos do Art. 124-A do Regimento Interno, solicita(m) que Vossa Excelência submeta ao Plenário desta Casa, e se aprovada, se envie MOÇÃO DE APELO ao Excelentíssimo Senhor LUCIANO JOSÉ BULIGON Prefeito Municipal de Chapecó. Para que seja feito concluído o restante da pavimentação asfáltica na Rua Arthur João Lara. Que a Administração Municipal por meio da Secretária de Serviços Urbanos e Infraestrutura, esteja realizando a pavimentação asfáltica ao final da Rua Arthur João Lara, Bairro Maria Goretti. Segundo relato de moradores, em dias de chuva há o acumulo de água e a via fica praticamente intransitável, oferecendo risco para os mesmos. Há tempo os moradores pedem a pavimentação asfáltica para solucionar o problema de poeira em frente a suas residências, inclusive com abaixo-assinado já entregue a Prefeitura Municipal, mas até o momento não tiveram nenhuma resposta. É importante ressaltar que falta ser asfaltado somente 100 metros desta via, por isso se faz necessário o término da pavimentação asfáltica da mesma. 
 189/2018	 07/08/2018	 09/08/2018	 Vereador	 	»»JEAN CARLO SCHAEDLER 	Aprovada	 O(s) Signatário(s) da presente, Vereador(es) com assento Neste Legislativo, nos termos do Art. 124-A do Regimento Interno, solicita(m) que Vossa Excelência submeta ao Plenário desta Casa, e se aprovada, se envie MOÇÃO DE APELO ao Excelentíssimo Senhor LUCIANO JOSÉ BULIGON Prefeito Municipal de Chapecó. Que o Município realize estudos para fornecer o acesso gratuito à internet em locais públicos nos seguintes pontos: Hospital da criança, Completo esportivo Verdão e Centro de Cultura e Eventos Plínio Arlindo De Nes. O Acesso se dará por meio de login através do CPF do titular do equipamento móvel, e a conexão terá duração de 15 minutos, o mesmo pode realizá-la por quantas vezes for necessário estando no ambiente em questão. Usuários que tentarem se valer da rede para fim impróprios podem ter seu aparelho bloqueado na rede pública. O acesso à internet é para a comunicação do usuário, seja ela escrita ou falada por meio de software mensageiros, ou pesquisas relacionadas a utilidades públicas, vedado todo conteúdo improprio. 
